"id","x","y","z","color","id2"
"183",71.0420651361346,1.77632408266942,22.2641619788524,"cyan","S_C"
"184",3.03144115023315,-42.7621812031229,-11.8978921446923,"blue","S_B"
"185",82.0824126247317,-44.931477120514,27.2728375367964,"cyan","S_C"
"186",23.9155310206115,-69.3317165126323,-67.111028493133,"black","a"
"187",-11.61691499874,23.2844477092041,-44.3836130008641,"brown","S_F"
"188",-21.9281640369445,-51.9758083869734,-42.4233884820639,"black","a"
"189",-23.8398179877549,79.0175383261285,25.5446684223982,"yellow","S_A"
"190",59.0758811682463,-49.459511986596,-23.9767544797537,"black","a"
"191",-5.19521008245647,-69.8342951085832,13.8903993807613,"blue","S_B"
"192",-50.301629351452,28.4014630773629,-8.13537784128343,"green","S_D"
"193",78.852475900203,-33.2298863550619,2.20808068688881,"cyan","S_C"
"194",71.969652408734,-6.19560963402147,15.9529807523502,"cyan","S_C"
"195",74.787410767749,25.675281173798,-6.49432530593175,"cyan","S_C"
"196",38.724068319425,3.91471634611568,65.2769917863293,"red","S_E"
"197",-47.6590562146157,-29.9931534175498,41.8045084924123,"black","a"
"198",25.8174535818398,-52.2286255577141,4.78625354846051,"blue","S_B"
"199",-98.6202743370086,12.0825508574394,-1.53846731692426,"green","S_D"
"200",-7.81763656996191,-82.8748995780248,-23.7891593014781,"blue","S_B"
"201",-45.9965289570391,56.7239078369972,51.6109442596762,"black","a"
"202",82.9140574671328,-36.0148820933876,-29.7710037015429,"cyan","S_C"
"203",-29.2621713131666,75.9528112307335,45.3703389748245,"yellow","S_A"
"204",75.9936400689185,16.8426360747963,58.3963889646428,"cyan","S_C"
"205",-90.4234418645501,19.6354225623168,21.8936075705168,"green","S_D"
"206",43.7304438557476,-42.8368572614553,8.73539435091399,"black","a"
"207",4.86295553855598,8.26690197268729,-76.0590658831642,"brown","S_F"
"208",-88.7199533637613,21.1186931592173,1.17494128269094,"green","S_D"
"209",26.7993550747633,-17.5383789334217,-23.6822148748014,"black","a"
"210",-96.2552010081708,-26.7697698955671,-3.25981696926601,"green","S_D"
"211",42.0683169737458,8.09359405750955,-66.7787788850507,"brown","S_F"
"212",3.61791346222162,-49.1791263402018,85.3437081004873,"red","S_E"
"213",-97.7971646469086,-9.11202150958103,-17.8051476593438,"green","S_D"
"214",63.9458972495049,71.8891857142417,-7.35812358879092,"black","a"
"215",-60.7988473959267,-73.1302397489692,19.1013585811294,"blue","S_B"
"216",76.4700448140502,-23.6653429245692,-8.31481252076379,"cyan","S_C"
"217",-84.7175820730627,-36.7153945954728,32.2632746721684,"green","S_D"
"218",-9.27117737010121,-89.3579513330964,-35.4591240223561,"blue","S_B"
"219",-85.4625029023737,-29.772052812514,-27.3233541029216,"green","S_D"
"220",95.8510868716985,-7.42267296907691,-1.23251463562303,"cyan","S_C"
"221",92.1576817054302,-19.2123234248085,31.7405758630274,"cyan","S_C"
"222",-76.7165133729577,-26.0937914101041,-2.50704296040345,"green","S_D"
"223",46.869656490162,23.3388668697407,0.547138371631306,"cyan","S_C"
"224",29.5326642692089,84.9285704778812,-8.2187057341299,"yellow","S_A"
"225",77.2093834821135,46.4324236763757,27.4093246295044,"cyan","S_C"
"226",-2.63198697939515,-80.1496437610569,-13.7417637233507,"blue","S_B"
"227",8.7293584831059,-38.5616995696242,76.4043653293939,"red","S_E"
"228",-98.3590725809336,15.2175821303152,4.48530610488955,"green","S_D"
"229",-11.95376846008,-7.0709686326437,43.1732743471148,"red","S_E"
"230",-37.0799043215811,44.8299982204021,-34.3085770713815,"black","a"
"231",-57.6290555298328,-5.92954885065431,81.3976048309053,"red","S_E"
"232",-80.6097244378179,-39.8689184404454,14.4705880152611,"green","S_D"
"233",-47.71753042005,-63.7834260829157,30.8416768783949,"blue","S_B"
"234",-92.3851496074349,-4.46793969738181,-5.35031418842708,"green","S_D"
"235",-75.3352618776262,-53.5000705338351,-4.59990658869349,"green","S_D"
"236",88.7419582810253,-35.6419954456035,8.14047143351331,"cyan","S_C"
"237",97.5382464006543,-13.178863932391,-11.7722419364948,"cyan","S_C"
"238",52.2612336091697,-18.5392007857294,27.7671797767771,"cyan","S_C"
"239",-73.8700423389673,-31.3369494641558,36.6265282849803,"green","S_D"
"240",38.3898138068616,12.8633668283013,41.0867804940923,"black","a"
"241",86.4438177086413,8.84135410226227,21.0783924847418,"cyan","S_C"
"242",18.5152684338391,61.0649694033383,58.1817912400927,"black","a"
"243",-14.8747505620122,-63.8720094721456,72.1826677127525,"black","a"
"244",48.1163548771292,34.3707400155254,35.7555561899504,"black","a"
"245",-17.4516315571964,59.6022373419981,-57.2653407906071,"black","a"
"246",-65.7866926398128,60.8189261966881,-15.650549667415,"black","a"
"247",-45.4838284756988,-75.2857686068446,-3.25906906491675,"blue","S_B"
"248",26.1416085995734,-73.8553657787475,-5.29026642862971,"blue","S_B"
"249",-64.1387117095292,35.9841092947373,-40.4559987732614,"green","S_D"
"250",-41.3287893403322,-65.0052374582102,-10.480521356922,"blue","S_B"
"251",99.8315873090178,-1.20127332784385,1.75124405516608,"cyan","S_C"
"252",62.6257927622646,36.0869387690424,-40.6115929676501,"cyan","S_C"
"253",-67.751300195232,-44.9011900671683,2.31817610006452,"green","S_D"
"254",12.7136186696589,-15.0342391503946,-9.50237439965227,"black","a"
"255",-29.4634830672294,-10.8258517694157,78.1066719993849,"red","S_E"
"256",-40.1102883275598,59.244403697277,61.888006874198,"black","a"
"257",17.3281473573297,-51.1538504847492,62.5117594464375,"red","S_E"
"258",99.5119467843324,0.0431295775789859,-8.77359298851393,"cyan","S_C"
"259",-80.697499634698,41.3993071211974,-7.77937542353752,"green","S_D"
"260",29.8649923410267,-27.0034806505591,-68.3284616273548,"brown","S_F"
"261",-82.2208987083286,4.29726654913326,37.750374227567,"green","S_D"
"262",-5.15687949955463,-85.2919295577372,47.5043332354929,"blue","S_B"
"263",65.3979912865907,-50.5732918562878,43.6194550525653,"black","a"
"264",76.1605810374022,-2.27340403845239,-8.69611980281871,"cyan","S_C"
"265",-14.3360275775194,52.0436372559469,6.59122655435584,"yellow","S_A"
"266",-54.0531852282584,76.8766493056316,24.4455780884086,"yellow","S_A"
"267",-78.0042022000998,55.777723793524,-26.3556759323032,"green","S_D"
"268",89.9246202781796,15.8973053856617,21.6540932798523,"cyan","S_C"
"269",45.4504809342325,77.8858825103835,22.8578276955836,"yellow","S_A"
"270",31.9669193588197,79.6209790337574,30.9061606979969,"yellow","S_A"
"271",-71.1633768863976,-66.244696910415,-0.421819187253472,"black","a"
"272",-28.9133009500802,-27.9575068141685,48.4308645562091,"red","S_E"
"273",18.9691156148911,-35.4322337539252,81.646400213769,"red","S_E"
"274",62.8696616739035,-29.365784109422,50.9439855614625,"black","a"
"275",-2.1144631318748,77.6284813307986,-6.22013131960266,"yellow","S_A"
"276",70.757808489725,24.9693380523686,-45.4449845698432,"cyan","S_C"
"277",-16.380099626258,49.4681318538034,71.5553926087363,"red","S_E"
"278",-86.232901038602,-50.2398390471145,-5.79867623246082,"green","S_D"
"279",33.5716352332383,-64.4489271106525,42.1368278137882,"blue","S_B"
"280",32.4032886885107,54.9435637519459,-25.9270385435265,"yellow","S_A"
"281",89.138175919652,-29.8488906929129,-5.79177121886336,"cyan","S_C"
"282",-14.3720293883234,98.7109457057087,-5.97888144333321,"yellow","S_A"
"283",50.5912269465625,-23.3716707597085,-32.582410088373,"cyan","S_C"
"284",-1.04170702397823,82.3770249523321,16.5258866906576,"yellow","S_A"
"285",71.3333055377007,45.9526415675403,35.5842170371534,"cyan","S_C"
"286",-9.55932149663568,-46.3752031797901,61.9370881241209,"red","S_E"
"287",-60.0055380258709,15.0009817142343,3.41746870301284,"green","S_D"
"288",-7.43156294338405,37.2895654743644,-2.41836143344609,"yellow","S_A"
"289",-87.0050088036805,-44.5482975514835,10.994243853582,"green","S_D"
"290",-47.7346145082265,-76.052872438967,0.988398144484044,"blue","S_B"
"291",8.11441987752914,-96.5739767891448,-22.4729445300271,"blue","S_B"
"292",13.481303351,95.3199218836485,3.79366635694889,"yellow","S_A"
"293",89.5335542038083,-40.104304549634,6.34210225384697,"cyan","S_C"
"294",-12.787938117981,40.0357413115136,-60.0484572701397,"brown","S_F"
"295",-50.9486593306065,-8.81988628140444,42.2803795487822,"green","S_D"
"296",-69.0682837273926,-50.2780917280917,-34.3629633959878,"green","S_D"
"297",85.8018385246396,13.7557273737147,41.6199501842887,"cyan","S_C"
"298",-10.7989772688597,-18.258855117223,-85.3944204855613,"brown","S_F"
"299",-4.42245504818857,-69.7710763921218,57.8986301699195,"blue","S_B"
"300",-69.6541131474078,19.2301092182324,24.0585010193897,"green","S_D"
"301",53.3575559034944,-35.8291401498927,16.3562670000746,"cyan","S_C"
"302",-11.3641801755875,69.4792745632367,-61.6707353635599,"black","a"
"303",58.2520636729896,74.3792687257931,-30.4598023500831,"yellow","S_A"
"304",-13.4033470414579,17.4384956490608,41.4677201441365,"red","S_E"
"305",38.2498836144805,9.90582445335683,-86.1073122104669,"brown","S_F"
"306",-59.7163420636207,-15.7244213091961,56.3895599547505,"black","a"
"307",-73.6476271413267,39.5982907877984,48.0446826936997,"green","S_D"
"308",-38.0938950460404,-90.5824979419304,17.3943754175716,"blue","S_B"
"309",-81.4825492911041,15.2298316364181,-24.211634555392,"green","S_D"
"310",10.8088943641633,79.2669063128986,-40.2507017503998,"yellow","S_A"
"311",-87.6377617940307,1.11412057670447,-31.6559283339833,"green","S_D"
"312",-37.2465070802718,5.11580776252219,60.9206856139256,"red","S_E"
"313",-22.3480964545161,-78.2396343621539,2.63088887155943,"blue","S_B"
"314",24.5990402530879,-78.6740072883726,-8.5689212956071,"blue","S_B"
"315",76.3265202753246,25.9074337093806,30.4307643898777,"cyan","S_C"
"316",34.4712025485933,13.0782742296161,17.6535381652467,"cyan","S_C"
"317",52.8382790740579,18.1606806720756,79.6842731151306,"red","S_E"
"318",0.137091707438231,-29.6196737919308,6.8107192915499,"blue","S_B"
"319",-11.4279611501843,73.9176064985006,-55.8547890195431,"yellow","S_A"
"320",12.1747012715787,91.8753882620239,-11.4167711675265,"yellow","S_A"
"321",81.3329369295388,28.5339531540393,-40.8693392332345,"cyan","S_C"
"322",-32.4263849761337,-32.8877931841596,2.83041748163991,"black","a"
"323",61.2638427875936,1.9211293166271,-68.2130862583914,"black","a"
"324",69.2995467688888,21.9882666535852,50.564701192612,"cyan","S_C"
"325",31.8454388994724,-5.34862666665232,-60.3122392137023,"brown","S_F"
"326",-99.3253828492016,10.5580364583583,1.16529939442463,"green","S_D"
"327",89.8547920398414,-31.182042961154,29.7869865563565,"cyan","S_C"
"328",-32.1847704704851,5.97126764163886,-57.6576496633557,"brown","S_F"
"329",89.0588662587106,-24.4967943597649,-27.660605317136,"cyan","S_C"
"330",60.5964845512062,66.190366624776,1.27839145310393,"black","a"
"331",16.1464521661401,72.6364054983739,-53.2144616762305,"yellow","S_A"
"332",-14.6305917296559,-19.7464952661948,40.5589861587235,"red","S_E"
"333",-60.0293228868395,10.5985240426289,68.3253231739557,"red","S_E"
"334",-88.7043587397784,-19.0242655230904,25.43310314737,"green","S_D"
"335",57.9255811404437,-68.9568900570385,13.9680206611285,"blue","S_B"
"336",53.6672106944025,-19.6383076821592,46.8528559211639,"black","a"
"337",60.6886870227754,3.12417879732857,67.0611709359299,"black","a"
"338",-45.9824269637465,-37.7139917391891,-35.1192159336045,"black","a"
"339",-43.7329532578588,79.922895104924,37.7801134245344,"yellow","S_A"
"340",-1.77286136895418,46.6925370678654,12.2416198636087,"yellow","S_A"
"341",0.891590863466263,53.1010668101031,-40.7557202928112,"yellow","S_A"
"342",-32.4124480132014,-19.506336480126,60.307547602031,"red","S_E"
"343",14.2772687133402,-37.9515152689424,-10.8994733870238,"blue","S_B"
"344",62.126255966723,-35.3899080770255,3.67332833973622,"cyan","S_C"
"345",69.1092726774514,-44.6376149688473,-32.5052768441337,"cyan","S_C"
"346",-59.8179875873029,-26.3959771875845,25.4240954938857,"green","S_D"
"347",-46.7942960094661,-28.3388793919489,17.0692102243067,"green","S_D"
"348",42.5470522139221,-75.4700472613955,-32.0053998877933,"blue","S_B"
"349",2.33330414630473,46.6920866054828,50.3104714072437,"black","a"
"350",-78.7348176818341,15.5118661891608,-47.7664367523102,"green","S_D"
"351",-84.5110924914479,27.1155362745618,-30.3334939765497,"green","S_D"
"352",-85.4100019205362,-5.443256217459,-11.6939158447853,"green","S_D"
"353",-32.9430744051933,80.2724323247099,34.4335711126117,"yellow","S_A"
"354",8.35766908712685,63.4894568175884,49.2234953223703,"yellow","S_A"
"355",-76.319890934974,-4.91708226366084,7.55695257601327,"green","S_D"
"356",90.322983590886,30.5577419482024,-23.651427463924,"cyan","S_C"
"357",56.1027823481709,19.1524034047813,-54.5750561256412,"black","a"
"358",-21.3074173778296,87.546505932121,25.016155999202,"yellow","S_A"
"359",-24.6869477909058,-26.9685823870658,32.8393994486323,"black","a"
"360",83.7789862416685,-32.812750269983,20.9822237524574,"cyan","S_C"
"361",11.3451464101672,-19.0923814896607,23.9023780654431,"black","a"
"362",30.6990302633494,-49.0970671948917,-48.8880812623136,"black","a"
"363",22.4176809191704,-16.9803069810193,85.0497864658072,"red","S_E"
"364",50.273943785578,41.7500715052762,-26.9394186155776,"black","a"
"365",-93.3518157340586,18.0688459204718,-24.498667690058,"green","S_D"
"366",35.8657417353243,34.9372478363823,51.1991618354168,"black","a"
"367",10.2462111506611,92.8224383596305,31.0626941460356,"yellow","S_A"
"368",54.160757176578,-82.8484248400715,3.67642790722964,"blue","S_B"
"369",-15.4078267049044,-90.1458477351609,-4.2751758892048,"blue","S_B"
"370",11.8777413386852,-93.7411821735483,2.62416708783548,"blue","S_B"
"371",53.4457844216377,-36.765232939398,-68.3976120780996,"black","a"
"372",-42.4951335415244,36.024573194447,33.2906703381077,"black","a"
"373",88.5535758920014,25.4231807282019,9.33943811958025,"cyan","S_C"
"374",63.3198884315789,-46.243174669138,14.9674754248358,"cyan","S_C"
"375",31.5704289358109,38.1200768451636,-17.5084888548715,"black","a"
"376",-44.2937788553536,-6.64775800914482,-14.2625568364365,"green","S_D"
"377",-84.4183249864727,-44.3707557537306,-5.25611477997842,"green","S_D"
"378",55.0397996790707,12.7888733976588,-42.697283598702,"cyan","S_C"
"379",-9.88270933739841,23.4548755905168,-90.0133340044097,"brown","S_F"
"380",-80.1726554986089,-33.8736435079877,-3.80479101932774,"green","S_D"
